word_us,word_gb,lexical_category,cefr,definition_url_oxford,definition_url_cambridge,ipa_us,ipa_gb,definition,example,audio_source_us,audio_source_gb
sequence,sequence,noun,b2,https://www.oxfordlearnersdictionaries.com/definition/english/sequence_1,https://dictionary.cambridge.org/dictionary/english/sequence,"[""/ˈsiːkwəns/""]","[""/ˈsiːkwəns/""]","a set of events, actions, numbers, etc. which have a particular order and which lead to a particular result",He described the sequence of events leading up to the robbery.,"[""https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/seq/seque/sequence__us_2.ogg""]","[""https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/seq/seque/sequence__gb_2.ogg""]"
serial,serial,adjective,c1,https://www.oxfordlearnersdictionaries.com/definition/english/serial_1,https://dictionary.cambridge.org/dictionary/english/serial,"[""/ˈsɪriəl/""]","[""/ˈsɪəriəl/""]",doing the same thing in the same way several times; done in the same way several times,a serial rapist,"[""https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/ser/seria/serial__us_1.ogg""]","[""https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/ser/seria/serial__gb_1.ogg""]"
series,series,noun,a2,https://www.oxfordlearnersdictionaries.com/definition/english/series,https://dictionary.cambridge.org/dictionary/english/series,"[""/ˈsɪriːz/""]","[""/ˈsɪəriːz/""]",a set of television or radio programmes or podcasts that deal with the same subject or that have the same characters,The first episode of the new series is on Saturday.,"[""https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/ser/serie/series__us_2.ogg""]","[""https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/ser/serie/series__gb_3.ogg""]"
serious,serious,adjective,a2,https://www.oxfordlearnersdictionaries.com/definition/english/serious,https://dictionary.cambridge.org/dictionary/english/serious,"[""/ˈsɪriəs/""]","[""/ˈsɪəriəs/""]",bad or dangerous,a serious illness/offence/crime,"[""https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/ser/serio/serious__us_1.ogg""]","[""https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/ser/serio/serious__gb_1.ogg""]"
seriously,seriously,adverb,b1,https://www.oxfordlearnersdictionaries.com/definition/english/seriously,https://dictionary.cambridge.org/dictionary/english/seriously,"[""/ˈsɪriəsli/""]","[""/ˈsɪəriəsli/""]",in a serious way,to be seriously ill/injured/wounded/hurt,"[""https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/ser/serio/seriously__us_2.ogg""]","[""https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/ser/serio/seriously__gb_2.ogg""]"
servant,servant,noun,b1,https://www.oxfordlearnersdictionaries.com/definition/english/servant,https://dictionary.cambridge.org/dictionary/english/servant,"[""/ˈsɜːrvənt/""]","[""/ˈsɜːvənt/""]","a person who works in another person’s house, and cooks, cleans, etc. for them",a domestic servant,"[""https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/ser/serva/servant__us_1.ogg""]","[""https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/ser/serva/servant__gb_1.ogg""]"
serve,serve,verb,a2,https://www.oxfordlearnersdictionaries.com/definition/english/serve_1,https://dictionary.cambridge.org/dictionary/english/serve,"[""/sɜːrv/""]","[""/sɜːv/""]","to give somebody food or drink, for example at a restaurant or during a meal",Breakfast is served between 7 and 10 a.m.,"[""https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/ser/serve/serve__us_1.ogg""]","[""https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/ser/serve/serve__gb_1.ogg""]"
service,service,noun,a2,https://www.oxfordlearnersdictionaries.com/definition/english/service_1,https://dictionary.cambridge.org/dictionary/english/service,"[""/ˈsɜːrvɪs/""]","[""/ˈsɜːvɪs/""]","a system that provides something that the public needs, organized by the government or a private company",the ambulance/bus/postal service,"[""https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/ser/servi/service__us_3.ogg""]","[""https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/ser/servi/service__gb_2.ogg""]"
session,session,noun,b2,https://www.oxfordlearnersdictionaries.com/definition/english/session,https://dictionary.cambridge.org/dictionary/english/session,"[""/ˈseʃn/""]","[""/ˈseʃn/""]",a period of time that is spent doing a particular activity,a training/practice session,"[""https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/ses/sessi/session__us_3.ogg""]","[""https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/ses/sessi/session__gb_1.ogg""]"
set,set,noun,b1,https://www.oxfordlearnersdictionaries.com/definition/english/set_2,https://dictionary.cambridge.org/dictionary/english/set,"[""/set/""]","[""/set/""]",a group of similar things that belong together in some way,a set of six chairs,"[""https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/set/set__/set__us_1.ogg""]","[""https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/set/set__/set__gb_1.ogg""]"
set,set,verb,b1,https://www.oxfordlearnersdictionaries.com/definition/english/set_1,https://dictionary.cambridge.org/dictionary/english/set,"[""/set/""]","[""/set/""]",to prepare or arrange something so that it is ready for use or in position,Have you set the alarm clock?,"[""https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/set/set__/set__us_1.ogg""]","[""https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/set/set__/set__gb_1.ogg""]"
set-up,set-up,noun,c1,https://www.oxfordlearnersdictionaries.com/definition/english/set-up_2,https://dictionary.cambridge.org/dictionary/english/set-up,"[""/ˈset ʌp/""]","[""/ˈset ʌp/""]",a way of organizing something; a system,I've only been here a couple of weeks and I don't really know the set-up.,"[""https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/set/set_u/set_up_1_us_1.ogg""]","[""https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/set/set_u/set_up_1_gb_1.ogg""]"
setting,setting,noun,b1,https://www.oxfordlearnersdictionaries.com/definition/english/setting,https://dictionary.cambridge.org/dictionary/english/setting,"[""/ˈsetɪŋ/""]","[""/ˈsetɪŋ/""]",an environment where something is located; the place at which something happens,a rural/an ideal/a beautiful/an idyllic setting,"[""https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/set/setti/setting__us_1.ogg""]","[""https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/set/setti/setting__gb_1.ogg""]"
settle,settle,verb,b2,https://www.oxfordlearnersdictionaries.com/definition/english/settle_1,https://dictionary.cambridge.org/dictionary/english/settle,"[""/ˈsetl/""]","[""/ˈsetl/""]",to put an end to an argument or a disagreement,to settle a dispute/a matter/an issue,"[""https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/set/settl/settle__us_2.ogg""]","[""https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/set/settl/settle__gb_1.ogg""]"
settlement,settlement,noun,c1,https://www.oxfordlearnersdictionaries.com/definition/english/settlement,https://dictionary.cambridge.org/dictionary/english/settlement,"[""/ˈsetlmənt/""]","[""/ˈsetlmənt/""]",an official agreement that ends an argument between two people or groups,to negotiate a peace settlement,"[""https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/set/settl/settlement__us_1.ogg""]","[""https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/set/settl/settlement__gb_1.ogg""]"
settler,settler,noun,b2,https://www.oxfordlearnersdictionaries.com/definition/english/settler,https://dictionary.cambridge.org/dictionary/english/settler,"[""/ˈsetlər/""]","[""/ˈsetlə(r)/""]",a person who goes to live in a new country or region,Most of the settlers came from England.,"[""https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/set/settl/settler__us_2_rr.ogg""]","[""https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/set/settl/settler__gb_1.ogg""]"
seven,seven,number,a1,https://www.oxfordlearnersdictionaries.com/definition/english/seven,https://dictionary.cambridge.org/dictionary/english/seven,"[""/ˈsevn/""]","[""/ˈsevn/""]",7,There are seven cookies left.,"[""https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sev/seven/seven__us_1.ogg""]","[""https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sev/seven/seven__gb_3.ogg""]"
seventeen,seventeen,number,a1,https://www.oxfordlearnersdictionaries.com/definition/english/seventeen,https://dictionary.cambridge.org/dictionary/english/seventeen,"[""/ˌsevnˈtiːn/""]","[""/ˌsevnˈtiːn/""]",17,I'm nearly seventeen so I should be able to do what I want.,"[""https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sev/seven/seventeen__us_3.ogg""]","[""https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sev/seven/seventeen__gb_3.ogg""]"
seventy,seventy,number,a1,https://www.oxfordlearnersdictionaries.com/definition/english/seventy,https://dictionary.cambridge.org/dictionary/english/seventy,"[""/ˈsevnti/""]","[""/ˈsevnti/""]",70,This house was built seventy years ago.,"[""https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sev/seven/seventy__us_3.ogg""]","[""https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sev/seven/seventy__gb_2.ogg""]"
several,several,"determiner , pronoun",a2,https://www.oxfordlearnersdictionaries.com/definition/english/several_1,https://dictionary.cambridge.org/dictionary/english/several,"[""/ˈsevrəl/""]","[""/ˈsevrəl/""]",more than two but not very many,Several letters arrived this morning.,"[""https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sev/sever/several__us_2.ogg""]","[""https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sev/sever/several__gb_1.ogg""]"
severe,severe,adjective,b2,https://www.oxfordlearnersdictionaries.com/definition/english/severe,https://dictionary.cambridge.org/dictionary/english/severe,"[""/sɪˈvɪr/""]","[""/sɪˈvɪə(r)/""]",extremely bad or serious,His injuries are severe .,"[""https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sev/sever/severe__us_1.ogg""]","[""https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sev/sever/severe__gb_1.ogg""]"
severely,severely,adverb,b2,https://www.oxfordlearnersdictionaries.com/definition/english/severely,https://dictionary.cambridge.org/dictionary/english/severely,"[""/sɪˈvɪrli/""]","[""/sɪˈvɪəli/""]",very badly or seriously,severely injured,"[""https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sev/sever/severely__us_1.ogg""]","[""https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sev/sever/severely__gb_3.ogg""]"
sex,sex,noun,b1,https://www.oxfordlearnersdictionaries.com/definition/english/sex_1,https://dictionary.cambridge.org/dictionary/english/sex,"[""/seks/""]","[""/seks/""]",the state of being male or female,How can you tell what sex a fish is?,"[""https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sex/sex__/sex__us_1.ogg""]","[""https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sex/sex__/sex__gb_1.ogg""]"
sexual,sexual,adjective,b1,https://www.oxfordlearnersdictionaries.com/definition/english/sexual,https://dictionary.cambridge.org/dictionary/english/sexual,"[""/ˈsekʃuəl/""]","[""/ˈsekʃuəl/""]",connected with the physical activity of sex,sexual behaviour/activity/desire,"[""https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sex/sexua/sexual__us_1.ogg""]","[""https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sex/sexua/sexual__gb_1.ogg""]"
sexuality,sexuality,noun,c1,https://www.oxfordlearnersdictionaries.com/definition/english/sexuality,https://dictionary.cambridge.org/dictionary/english/sexuality,"[""/ˌsekʃuˈæləti/""]","[""/ˌsekʃuˈæləti/""]",the feelings and activities connected with a person’s sexual desires,He was confused about his sexuality.,"[""https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sex/sexua/sexuality__us_1.ogg""]","[""https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sex/sexua/sexuality__gb_1.ogg""]"
sexy,sexy,adjective,b2,https://www.oxfordlearnersdictionaries.com/definition/english/sexy,https://dictionary.cambridge.org/dictionary/english/sexy,"[""/ˈseksi/""]","[""/ˈseksi/""]",sexually attractive,the sexy lead singer,"[""https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sex/sexy_/sexy__us_1.ogg""]","[""https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sex/sexy_/sexy__gb_1.ogg""]"
shade,shade,noun,b2,https://www.oxfordlearnersdictionaries.com/definition/english/shade_1,https://dictionary.cambridge.org/dictionary/english/shade,"[""/ʃeɪd/""]","[""/ʃeɪd/""]","an area that is dark and cool under or behind something, for example a tree or building, because the sun’s light does not get to it",The shade of the pine tree provided some protection from the sun.,"[""https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sha/shade/shade__us_1.ogg""]","[""https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sha/shade/shade__gb_1.ogg""]"
shadow,shadow,noun,b2,https://www.oxfordlearnersdictionaries.com/definition/english/shadow_1,https://dictionary.cambridge.org/dictionary/english/shadow,"[""/ˈʃædəʊ/""]","[""/ˈʃædəʊ/""]","the dark shape that somebody/something’s form makes on a surface, for example on the ground, when they are between the light and the surface","The children were having fun, chasing each other's shadows.","[""https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sha/shado/shadow__us_1.ogg""]","[""https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sha/shado/shadow__gb_1.ogg""]"
shake,shake,noun,b1,https://www.oxfordlearnersdictionaries.com/definition/english/shake_2,https://dictionary.cambridge.org/dictionary/english/shake,"[""/ʃeɪk/""]","[""/ʃeɪk/""]",an act of shaking somebody/something,She gave him a shake to wake him.,"[""https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sha/shake/shake__us_1.ogg""]","[""https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sha/shake/shake__gb_1.ogg""]"
shake,shake,verb,a2,https://www.oxfordlearnersdictionaries.com/definition/english/shake_1,https://dictionary.cambridge.org/dictionary/english/shake,"[""/ʃeɪk/""]","[""/ʃeɪk/""]",to move or make somebody/something move with short quick movements from side to side or up and down,The whole house shakes when a train goes past.,"[""https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sha/shake/shake__us_1.ogg""]","[""https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sha/shake/shake__gb_1.ogg""]"
shall,shall,modal verb,a2,https://www.oxfordlearnersdictionaries.com/definition/english/shall,https://dictionary.cambridge.org/dictionary/english/shall,"[""/ʃəl/"", ""/ʃæl/""]","[""/ʃəl/"", ""/ʃæl/""]",used with I and we for talking about or predicting the future,This time next week I shall be in Scotland.,"[""https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sha/shall/shall__us_1_rr.ogg"", ""https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/s/sha/shall/shall__us_2_rr.ogg""]","[""https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sha/shall/shall__gb_1.ogg"", ""https://www.oxfordlearnersdictionaries.com/media/english/uk_pron_ogg/s/sha/shall/shall__gb_2.ogg""]"
